推荐电影：「神秘巨星」,推荐原因：你标记的「想看」,豆瓣评分：7.7,电影类型：音乐,上映年份：2017
推荐电影：「看不见的客人」,推荐原因：你标记的「想看」,豆瓣评分：8.8,电影类型：悬疑,上映年份：2016
推荐电影：「荒蛮故事」,推荐原因：你标记的「想看」,豆瓣评分：8.8,电影类型：喜剧,上映年份：2014
推荐电影：「布达佩斯大饭店」,推荐原因：你标记的「想看」,豆瓣评分：8.8,电影类型：喜剧,上映年份：2014
推荐电影：「海盗电台」,推荐原因：你标记的「想看」,豆瓣评分：8.6,电影类型：喜剧,上映年份：2009
推荐电影：「热带鱼」,推荐原因：你标记的「想看」,豆瓣评分：8.6,电影类型：喜剧,上映年份：1995
推荐电影：「小萝莉的猴神大叔」,推荐原因：你标记的「想看」,豆瓣评分：8.4,电影类型：喜剧,上映年份：2015
推荐电影：「利刃出鞘」,推荐原因：你标记的「想看」,豆瓣评分：8.2,电影类型：喜剧,上映年份：2019
推荐电影：「盗梦空间」,推荐原因：你标记的「想看」,豆瓣评分：9.3,电影类型：科幻,上映年份：2010
推荐电影：「熔炉」,推荐原因：你标记的「想看」,豆瓣评分：9.3,电影类型：剧情,上映年份：2011
推荐电影：「我真正的天才女友」,推荐原因：你标记的「想看」,豆瓣评分：9.2,电影类型：剧情,上映年份：2018
推荐电影：「辩护人」,推荐原因：你标记的「想看」,豆瓣评分：9.2,电影类型：剧情,上映年份：2013
推荐电影：「7号房的礼物(土耳其版)」,推荐原因：你标记的「想看」,豆瓣评分：8.3,电影类型：剧情,上映年份：2019
推荐电影：「大象席地而坐」,推荐原因：你标记的「想看」,豆瓣评分：8.1,电影类型：剧情,上映年份：2018
推荐电影：「热带雨」,推荐原因：你标记的「想看」,豆瓣评分：7.7,电影类型：剧情,上映年份：2019
推荐电影：「时光机」,推荐原因：你标记的「想看」,豆瓣评分：7.0,电影类型：剧情,上映年份：2019
推荐电影：「金钱帝国」,推荐原因：你标记的「想看」,豆瓣评分：6.5,电影类型：剧情,上映年份：2009
推荐电影：「目击者之追凶」,推荐原因：你标记的「想看」,豆瓣评分：8.2,电影类型：惊悚,上映年份：2017
推荐电影：「房间」,推荐原因：你标记的「想看」,豆瓣评分：8.8,电影类型：家庭,上映年份：2015
推荐电影：「新世界」,推荐原因：你标记的「想看」,豆瓣评分：8.8,电影类型：犯罪,上映年份：2013
推荐电影：「三块广告牌」,推荐原因：你标记的「想看」,豆瓣评分：8.7,电影类型：犯罪,上映年份：2017
推荐电影：「老千」,推荐原因：你标记的「想看」,豆瓣评分：7.6,电影类型：犯罪,上映年份：2006
推荐电影：「爱尔兰人」,推荐原因：你标记的「想看」,豆瓣评分：8.9,电影类型：传记,上映年份：2019
推荐电影：「一一」,推荐原因：你标记的「想看」,豆瓣评分：9.0,电影类型：爱情,上映年份：2000
推荐电影：「萤火之森」,推荐原因：你标记的「想看」,豆瓣评分：8.9,电影类型：爱情,上映年份：2011
推荐电影：「贫民窟的百万富翁」,推荐原因：你标记的「想看」,豆瓣评分：8.6,电影类型：爱情,上映年份：2008
推荐电影：「你的名字。」,推荐原因：你标记的「想看」,豆瓣评分：8.4,电影类型：爱情,上映年份：2016
推荐电影：「爱乐之城」,推荐原因：你标记的「想看」,豆瓣评分：8.4,电影类型：爱情,上映年份：2016
推荐电影：「现在去见你」,推荐原因：你标记的「想看」,豆瓣评分：8.3,电影类型：爱情,上映年份：2018
推荐电影：「成为简·奥斯汀」,推荐原因：你标记的「想看」,豆瓣评分：8.2,电影类型：爱情,上映年份：2007
推荐电影：「十二夜」,推荐原因：你标记的「想看」,豆瓣评分：8.2,电影类型：爱情,上映年份：2000
推荐电影：「校园情圣」,推荐原因：你标记的「想看」,豆瓣评分：8.1,电影类型：爱情,上映年份：2020
推荐电影：「听说」,推荐原因：你标记的「想看」,豆瓣评分：8.1,电影类型：爱情,上映年份：2009
推荐电影：「布鲁克林」,推荐原因：你标记的「想看」,豆瓣评分：7.8,电影类型：爱情,上映年份：2015
推荐电影：「爱你，罗茜」,推荐原因：你标记的「想看」,豆瓣评分：7.5,电影类型：爱情,上映年份：2014
推荐电影：「从宫本到你」,推荐原因：你标记的「想看」,豆瓣评分：7.4,电影类型：爱情,上映年份：2019
推荐电影：「半个喜剧」,推荐原因：你标记的「想看」,豆瓣评分：7.4,电影类型：爱情,上映年份：2019